is_member,score
1,0.526201
1,0.320238
1,0.579522
1,0.410405
1,0.379615
1,0.193449
1,0.577478
1,0.479367
1,0.454973
1,0.53344
1,0.583061
1,0.338424
1,0.692016
1,0.176371
1,0.684423
1,0.650045
1,0.407542
1,0.528635
1,0.573021
1,0.574261
1,0.508296
1,0.479674
1,0.47647
1,0.499724
1,0.349395
1,0.631423
1,0.505874
1,0.611947
1,0.528865
1,0.59388
1,0.6297
1,0.567382
1,0.364307
1,0.502425
1,0.439381
1,0.331658
1,0.529429
1,0.575209
1,0.613741
1,0.168146
1,0.281975
1,0.246727
1,0.472595
1,0.491637
1,0.398782
1,0.539035
1,0.381693
1,0.520668
1,0.567625
1,0.618064
1,0.592363
1,0.648895
1,0.405168
1,0.405854
1,0.344359
1,0.508079
1,0.47924
1,0.764388
1,0.177833
1,0.259281
1,0.339882
1,0.682808
1,0.635014
1,0.460077
1,0.46364
1,0.527377
1,0.630015
1,0.480582
1,0.810697
1,0.375675
1,0.296596
1,0.678489
1,0.434052
1,0.589454
1,0.186913
1,0.136832
1,0.576006
1,0.765882
1,0.261475
1,0.95
1,0.946184
1,0.626139
1,0.689577
1,0.499731
1,0.412263
1,0.750486
1,0.654355
1,0.521977
1,0.44133
1,0.611754
1,0.477946
1,0.471766
1,0.622084
1,0.260478
1,0.243426
1,0.326862
1,0.486771
1,0.456726
1,0.268858
1,0.238514
1,0.781653
1,0.210517
1,0.319456
1,0.367394
1,0.706637
1,0.676743
1,0.605002
1,0.608256
1,0.651549
1,0.275874
1,0.522056
1,0.479926
1,0.507322
1,0.554414
1,0.335432
1,0.617162
1,0.405641
1,0.7858
1,0.245766
1,0.652585
1,0.862689
1,0.353186
1,0.510204
1,0.484721
1,0.644571
1,0.720143
1,0.401534
1,0.486631
1,0.310863
1,0.188704
1,0.857662
1,0.2921
1,0.539899
1,0.417583
1,0.921229
1,0.281924
1,0.472945
1,0.501841
1,0.474747
1,0.32213
1,0.495071
1,0.493432
1,0.369141
1,0.831328
1,0.116088
1,0.538258
1,0.49977
1,0.603292
1,0.452754
1,0.587593
1,0.625213
1,0.80305
1,0.263332
1,0.739657
1,0.455972
1,0.559565
1,0.47179
1,0.657993
1,0.812547
1,0.45747
1,0.566909
1,0.559596
1,0.321838
1,0.509012
1,0.684766
1,0.345568
1,0.569141
1,0.254295
1,0.311824
1,0.517759
1,0.365597
1,0.574619
1,0.547077
1,0.458768
1,0.343226
1,0.332974
1,0.307261
1,0.435977
1,0.487684
1,0.439162
1,0.463695
1,0.432492
1,0.320212
1,0.217364
1,0.511894
1,0.619502
1,0.666292
1,0.593374
1,0.388427
1,0.68444
1,0.373185
1,0.252992
1,0.693521
1,0.513779
1,0.595465
1,0.224343
1,0.604708
1,0.545926
1,0.686665
1,0.843391
1,0.562051
1,0.60425
1,0.467221
1,0.276103
1,0.425638
1,0.549953
1,0.516581
1,0.767013
1,0.559093
1,0.675417
1,0.421836
1,0.503686
1,0.724495
1,0.699768
1,0.348746
1,0.248084
1,0.474425
1,0.331245
1,0.35427
1,0.373845
1,0.834027
1,0.529593
1,0.337133
1,0.247728
1,0.228993
1,0.509583
1,0.464909
1,0.495837
1,0.695466
1,0.363084
1,0.770675
1,0.528393
1,0.243063
1,0.588998
1,0.598791
1,0.697792
1,0.602172
1,0.539073
1,0.530567
1,0.401566
1,0.598555
1,0.566686
1,0.660752
1,0.581573
1,0.386554
1,0.467443
1,0.404287
1,0.757361
1,0.406591
1,0.425382
1,0.838267
1,0.520609
1,0.663428
1,0.248619
1,0.25147
1,0.382615
1,0.269297
1,0.50352
1,0.5525
1,0.938019
1,0.717986
1,0.86346
1,0.406938
1,0.15123
1,0.547068
1,0.653474
1,0.807637
1,0.294894
1,0.421411
1,0.624024
1,0.146807
1,0.49621
1,0.435657
1,0.297378
1,0.400531
1,0.436986
1,0.398968
1,0.647206
1,0.277628
1,0.775983
1,0.458345
1,0.536972
1,0.351746
1,0.516925
1,0.45135
1,0.418424
1,0.512054
1,0.377444
1,0.493862
1,0.590026
1,0.721041
1,0.455464
1,0.425426
1,0.41125
1,0.372264
1,0.686419
1,0.566287
1,0.631271
1,0.366428
1,0.359059
1,0.501265
1,0.372933
1,0.424227
1,0.798888
1,0.414744
1,0.448715
1,0.335118
1,0.374977
1,0.532452
1,0.5586
1,0.512828
1,0.694721
1,0.696577
1,0.321539
1,0.344166
1,0.775433
1,0.292283
1,0.565011
1,0.303212
1,0.328491
1,0.623834
1,0.374378
1,0.493814
1,0.267343
1,0.717925
1,0.495011
1,0.448471
1,0.783861
1,0.714774
1,0.584025
1,0.642989
1,0.391165
1,0.620308
1,0.39468
1,0.60293
1,0.47174
1,0.429088
1,0.410721
1,0.103719
1,0.501417
1,0.221344
1,0.348196
1,0.60174
1,0.944533
1,0.221134
1,0.677533
1,0.387941
1,0.519974
1,0.634352
1,0.877451
1,0.321914
1,0.510885
1,0.402267
1,0.51874
1,0.243491
1,0.367718
1,0.331575
1,0.198024
1,0.539001
1,0.552003
1,0.552556
1,0.457591
1,0.677265
1,0.493267
1,0.483617
1,0.72279
1,0.561023
1,0.521812
1,0.68641
1,0.347159
1,0.472428
1,0.383463
1,0.357708
1,0.237564
1,0.504301
1,0.438269
1,0.229779
1,0.478685
1,0.346645
1,0.615364
1,0.655877
1,0.533457
1,0.371245
1,0.529999
1,0.415476
1,0.671274
1,0.214379
1,0.280859
1,0.674005
1,0.593065
1,0.499963
1,0.615979
1,0.597306
1,0.734205
1,0.787369
1,0.486671
1,0.587671
1,0.417021
1,0.904893
1,0.616571
1,0.550263
1,0.701118
1,0.6034
1,0.592816
1,0.455836
1,0.668584
1,0.485875
1,0.726508
1,0.248357
1,0.704711
1,0.352828
1,0.43437
1,0.402355
1,0.501223
1,0.507717
1,0.386689
1,0.490857
1,0.580645
1,0.504452
1,0.678205
1,0.560926
1,0.746378
1,0.555393
1,0.500466
1,0.418188
1,0.71431
1,0.34988
1,0.363118
1,0.603745
1,0.368729
1,0.710377
1,0.757048
1,0.217948
1,0.432468
1,0.486573
1,0.729598
1,0.451097
1,0.47793
1,0.641313
1,0.575212
1,0.474718
1,0.320299
1,0.585259
1,0.531407
1,0.289494
1,0.307494
1,0.336726
1,0.669107
1,0.297328
1,0.508047
1,0.617116
1,0.691705
1,0.112322
1,0.552695
1,0.615198
1,0.490237
1,0.508546
1,0.59982
1,0.40309
1,0.542998
1,0.770287
1,0.186364
1,0.341484
1,0.206562
1,0.733861
1,0.520225
1,0.632727
1,0.615649
1,0.654535
1,0.313188
1,0.307063
1,0.304936
1,0.444174
1,0.798144
1,0.3113
1,0.452038
1,0.391832
1,0.400667
1,0.637069
1,0.533401
1,0.537043
1,0.428412
1,0.745499
1,0.530962
1,0.555281
1,0.350887
1,0.8412
1,0.319275
1,0.639114
1,0.573786
1,0.469083
1,0.742778
1,0.46222
1,0.257619
1,0.245572
1,0.474562
1,0.297404
1,0.618363
1,0.345067
1,0.281572
1,0.6056
1,0.357467
1,0.395198
1,0.64464
1,0.623139
1,0.447902
1,0.612713
1,0.693635
1,0.481672
1,0.3267
1,0.59025
1,0.701576
1,0.356908
1,0.409262
1,0.549841
1,0.572291
1,0.343459
1,0.48303
1,0.613851
1,0.84553
1,0.442203
1,0.736799
1,0.369964
1,0.476088
1,0.586753
1,0.407817
1,0.738228
1,0.494273
1,0.410258
1,0.75805
1,0.348304
1,0.55597
1,0.379977
1,0.318463
1,0.400587
1,0.417772
1,0.359485
1,0.353414
1,0.765755
1,0.495233
1,0.146814
1,0.516283
1,0.186023
1,0.680473
1,0.678277
1,0.668694
1,0.488243
1,0.742629
1,0.384429
1,0.554504
1,0.589547
1,0.580748
1,0.560253
1,0.478095
1,0.527503
1,0.437218
1,0.689851
1,0.390099
1,0.630172
1,0.367527
1,0.446308
1,0.127331
1,0.33687
1,0.5277
1,0.720248
1,0.453914
1,0.716775
1,0.505657
1,0.685465
1,0.748953
1,0.555942
1,0.309415
1,0.570756
1,0.503671
1,0.384867
1,0.359468
1,0.455282
1,0.211338
1,0.573266
1,0.420031
1,0.267804
1,0.524956
1,0.461532
1,0.338106
1,0.516297
1,0.665945
1,0.458551
1,0.177789
1,0.441323
1,0.310145
1,0.363037
1,0.558515
1,0.47164
1,0.2919
1,0.854085
1,0.807046
1,0.482188
1,0.515868
1,0.327713
1,0.777925
1,0.356375
1,0.335224
1,0.570406
1,0.58057
1,0.766508
1,0.77029
1,0.774794
1,0.560069
1,0.367979
1,0.624888
1,0.737529
1,0.662672
1,0.40255
1,0.676269
1,0.241166
1,0.283336
1,0.293654
1,0.224687
1,0.518878
1,0.432301
1,0.508219
1,0.717909
1,0.280905
1,0.379633
1,0.684457
1,0.577482
1,0.55239
1,0.654282
1,0.564428
1,0.682427
1,0.311282
1,0.640679
1,0.403247
1,0.524422
1,0.630554
1,0.612759
1,0.488808
1,0.839162
1,0.354763
1,0.686089
1,0.148824
1,0.73996
1,0.611162
1,0.444218
1,0.233923
1,0.326963
1,0.570334
1,0.530443
1,0.36565
1,0.509374
1,0.406501
1,0.232689
1,0.643781
1,0.841868
1,0.266128
1,0.518058
1,0.281217
1,0.561057
1,0.460668
1,0.232128
1,0.257588
1,0.74185
1,0.499414
1,0.792608
1,0.526378
1,0.416598
1,0.511042
1,0.130408
1,0.342036
1,0.849632
1,0.425055
1,0.29042
1,0.759201
1,0.548626
1,0.143044
1,0.692593
1,0.524813
1,0.364371
1,0.5919
1,0.465606
1,0.599164
1,0.67111
1,0.532539
1,0.376314
1,0.193446
1,0.325914
1,0.213447
1,0.517592
1,0.300335
1,0.413044
1,0.716357
1,0.114466
1,0.470625
1,0.676801
1,0.453886
1,0.699405
1,0.393117
1,0.784469
1,0.494846
1,0.205394
1,0.420516
1,0.564679
1,0.360263
1,0.504521
1,0.803774
1,0.702221
1,0.381137
1,0.117181
1,0.456277
1,0.776629
1,0.644155
1,0.722139
1,0.424546
1,0.762117
1,0.775017
1,0.258258
1,0.508026
1,0.27853
1,0.342293
1,0.702794
1,0.424459
1,0.353651
1,0.617596
1,0.716365
1,0.724116
1,0.301337
1,0.417149
1,0.402244
1,0.577299
1,0.854886
1,0.844864
1,0.340222
1,0.560592
1,0.155537
1,0.497336
1,0.744301
1,0.322809
1,0.874993
1,0.737553
1,0.287179
1,0.486646
1,0.656126
1,0.366836
1,0.335039
1,0.338778
1,0.521881
1,0.476408
1,0.226269
1,0.615643
1,0.574779
1,0.425248
1,0.605082
1,0.437085
1,0.318194
1,0.438885
1,0.807712
1,0.583585
1,0.810567
1,0.259824
1,0.413956
1,0.437685
1,0.761023
1,0.666229
1,0.401293
1,0.42867
1,0.241759
1,0.473414
1,0.468673
1,0.678454
1,0.423091
1,0.368329
1,0.249277
1,0.524301
1,0.34692
1,0.389138
1,0.46892
1,0.360294
1,0.58177
1,0.681635
1,0.512177
1,0.520326
1,0.473638
1,0.361079
1,0.494748
1,0.344458
1,0.307078
1,0.616345
1,0.43554
1,0.474363
1,0.686089
1,0.431553
1,0.338287
1,0.646149
1,0.116639
1,0.476267
1,0.63304
1,0.592346
1,0.21256
1,0.156944
1,0.447704
1,0.381397
1,0.661294
1,0.456132
1,0.563229
1,0.458819
1,0.589898
1,0.25134
1,0.625668
1,0.57671
1,0.451201
1,0.234341
1,0.634728
1,0.730377
1,0.3611
1,0.925759
1,0.507431
1,0.698776
1,0.475707
1,0.242537
1,0.320874
1,0.533697
1,0.320516
1,0.381958
1,0.232153
1,0.140813
1,0.444549
1,0.550393
1,0.582845
1,0.277972
1,0.744343
1,0.255563
1,0.523696
1,0.634702
1,0.501208
1,0.264408
1,0.659706
1,0.630772
1,0.739175
1,0.678678
1,0.528361
1,0.674601
1,0.69664
1,0.597508
1,0.164039
1,0.356747
1,0.463246
1,0.640356
1,0.689853
1,0.123482
1,0.441236
1,0.592628
1,0.508043
1,0.519044
1,0.279157
1,0.46822
1,0.681672
1,0.782422
1,0.60546
1,0.415225
1,0.339984
1,0.774415
1,0.471986
1,0.493834
1,0.376011
1,0.492365
1,0.671958
1,0.42761
1,0.52589
1,0.538284
1,0.464251
1,0.08861
1,0.692266
1,0.303152
1,0.66212
1,0.404361
1,0.57231
1,0.679615
1,0.27623
1,0.577015
1,0.541995
1,0.258157
1,0.399532
1,0.575176
1,0.613572
1,0.424391
1,0.446795
1,0.880743
1,0.380616
1,0.160482
1,0.837584
1,0.078904
1,0.382652
1,0.260637
1,0.436138
1,0.351687
1,0.253458
1,0.194632
1,0.542089
1,0.489313
1,0.552603
1,0.12022
1,0.451821
1,0.357833
1,0.150247
1,0.436313
1,0.564699
1,0.782349
1,0.721815
1,0.382509
1,0.51919
1,0.372465
1,0.619447
1,0.0565
1,0.503316
1,0.497285
1,0.49665
1,0.291235
1,0.545862
1,0.308818
1,0.591375
1,0.398026
1,0.436178
1,0.621139
1,0.527887
1,0.380271
1,0.513854
1,0.706579
1,0.569049
1,0.348232
1,0.583727
1,0.670356
1,0.465198
1,0.452616
1,0.595938
1,0.717726
1,0.769557
1,0.717916
1,0.600992
1,0.512074
1,0.539342
1,0.472032
1,0.438828
1,0.369816
1,0.201438
1,0.571431
1,0.457353
1,0.323027
1,0.326746
1,0.790928
1,0.730352
1,0.043193
1,0.448845
1,0.471598
1,0.203895
1,0.315027
1,0.824148
1,0.338377
1,0.557655
1,0.42044
1,0.60263
1,0.608835
1,0.690791
1,0.57122
1,0.302878
1,0.669652
1,0.393382
1,0.546991
1,0.430553
1,0.174671
1,0.385266
1,0.297191
1,0.356151
1,0.445916
1,0.458519
1,0.77955
1,0.562829
1,0.68484
1,0.580738
1,0.39011
1,0.354845
1,0.446513
1,0.410075
1,0.770258
1,0.742079
1,0.626309
1,0.655818
1,0.28984
1,0.215181
1,0.266322
1,0.524775
1,0.275942
1,0.34528
1,0.815535
1,0.48039
1,0.323113
1,0.591984
1,0.508908
1,0.641195
1,0.466338
1,0.540354
1,0.476884
1,0.317647
1,0.65913
1,0.866378
1,0.131965
1,0.47345
1,0.426557
1,0.534666
1,0.185234
1,0.710106
1,0.608323
1,0.201646
1,0.452032
1,0.709771
1,0.599699
1,0.56414
1,0.247503
1,0.571081
1,0.6817
1,0.294206
1,0.481878
1,0.731137
1,0.361672
1,0.545349
1,0.586058
1,0.268881
1,0.860588
1,0.691497
1,0.744289
1,0.396057
1,0.725567
1,0.364749
1,0.154532
1,0.523237
1,0.632284
1,0.811377
1,0.474189
1,0.825435
1,0.629117
1,0.402949
1,0.90106
1,0.253236
1,0.628685
1,0.642303
1,0.605004
1,0.809941
1,0.750697
1,0.360921
1,0.212063
1,0.669708
1,0.739718
1,0.539084
1,0.703373
1,0.337326
1,0.465034
1,0.389937
1,0.24201
1,0.405935
1,0.711511
1,0.650492
1,0.641699
1,0.345208
1,0.630807
1,0.228786
1,0.343262
1,0.702834
1,0.861656
1,0.611783
1,0.5471
1,0.414199
1,0.766875
1,0.146094
1,0.179856
1,0.29862
1,0.808984
1,0.51265
1,0.571931
1,0.742563
1,0.822596
1,0.553807
1,0.733351
1,0.376518
1,0.300186
1,0.251313
1,0.079236
1,0.455113
1,0.583631
1,0.568978
1,0.334597
1,0.470069
1,0.368755
1,0.424888
1,0.820632
1,0.523033
1,0.590601
1,0.737102
1,0.82075
1,0.752036
1,0.507671
1,0.288186
1,0.160736
1,0.396257
1,0.749026
1,0.32694
1,0.435117
1,0.183704
1,0.59294
1,0.614432
1,0.619977
1,0.327606
1,0.19279
1,0.669083
1,0.664831
1,0.412576
1,0.260796
1,0.623573
1,0.523619
1,0.567896
1,0.781095
1,0.670333
1,0.541825
1,0.477024
1,0.362173
1,0.316415
1,0.347776
1,0.552371
1,0.367311
1,0.688079
1,0.394809
1,0.360485
1,0.434692
1,0.707391
1,0.58776
1,0.530185
1,0.368819
1,0.321884
1,0.454107
1,0.236686
1,0.443267
1,0.287215
1,0.863692
1,0.378124
1,0.555151
1,0.240361
1,0.364403
1,0.235455
1,0.379902
1,0.410926
1,0.298093
1,0.445691
1,0.486923
1,0.358019
1,0.79785
1,0.273468
1,0.280128
1,0.291829
1,0.570438
1,0.603477
1,0.514076
1,0.234592
1,0.499567
1,0.515858
1,0.101112
1,0.382787
1,0.496218
1,0.488738
1,0.405104
1,0.913192
1,0.78891
1,0.40443
1,0.228061
1,0.657931
1,0.47718
1,0.623521
1,0.909377
1,0.501663
1,0.584985
1,0.467248
1,0.73703
1,0.619389
1,0.474991
1,0.500365
1,0.890641
1,0.696652
1,0.711855
1,0.600366
1,0.390809
1,0.718291
1,0.696775
1,0.488063
1,0.485441
1,0.588914
1,0.350992
1,0.348008
1,0.595526
1,0.637411
1,0.477404
1,0.654415
1,0.283737
1,0.678785
1,0.790153
1,0.645559
1,0.452028
1,0.569815
1,0.482752
1,0.28917
1,0.618813
1,0.754476
1,0.584717
1,0.547285
1,0.612082
1,0.482078
1,0.418119
1,0.438999
1,0.631538
1,0.469887
1,0.885354
1,0.553597
1,0.650058
1,0.913219
1,0.258458
1,0.619389
1,0.352165
1,0.530105
1,0.348245
1,0.272711
1,0.576514
1,0.537304
1,0.24672
1,0.339411
1,0.662882
1,0.678406
1,0.825453
1,0.32107
1,0.501158
1,0.348775
1,0.553704
1,0.338195
1,0.578909
1,0.44364
1,0.560218
1,0.550877
1,0.511817
1,0.536489
1,0.456197
1,0.60547
1,0.184036
1,0.713841
1,0.80594
1,0.343414
1,0.240839
1,0.482909
1,0.505977
1,0.392337
1,0.190937
1,0.430761
1,0.580064
1,0.525966
1,0.549568
1,0.67501
1,0.276053
1,0.611236
1,0.895806
1,0.534323
1,0.349397
1,0.318361
1,0.388652
1,0.432366
1,0.369108
1,0.517489
1,0.580499
1,0.860246
1,0.495276
1,0.529212
1,0.567325
1,0.587145
1,0.407234
1,0.579487
1,0.383895
1,0.362074
1,0.387011
1,0.694332
1,0.356136
1,0.530235
1,0.731307
1,0.339853
1,0.65722
1,0.508166
1,0.483728
1,0.45018
1,0.627061
1,0.51196
1,0.602875
1,0.379512
1,0.408258
1,0.801472
1,0.783627
1,0.490951
1,0.267073
1,0.412869
1,0.652974
1,0.282112
1,0.469731
1,0.40595
1,0.54153
1,0.238788
1,0.7382
1,0.441662
1,0.310946
1,0.418388
1,0.343063
1,0.698204
1,0.556987
1,0.43388
1,0.857783
1,0.449298
1,0.514066
1,0.814307
1,0.384283
1,0.19389
1,0.54837
1,0.498274
1,0.865467
1,0.56501
1,0.418346
1,0.458447
1,0.79919
1,0.480406
1,0.417712
1,0.538101
1,0.810125
1,0.554842
1,0.784602
1,0.290002
1,0.287671
1,0.449347
1,0.657303
1,0.464977
1,0.347067
1,0.539993
1,0.26143
1,0.537198
1,0.637723
1,0.471281
1,0.486299
1,0.3658
1,0.503842
1,0.38733
1,0.6481
1,0.609604
1,0.610415
1,0.355505
1,0.70815
1,0.515685
1,0.335711
1,0.682434
1,0.511863
1,0.60699
1,0.416012
1,0.474431
1,0.367904
1,0.544119
1,0.671855
1,0.387782
1,0.692853
1,0.427999
1,0.453983
1,0.869984
1,0.464813
1,0.776983
1,0.506943
1,0.66961
1,0.635459
1,0.447573
1,0.545446
1,0.789865
1,0.733112
1,0.686098
1,0.47093
1,0.54024
1,0.578404
1,0.389385
1,0.660882
1,0.532733
1,0.188853
1,0.612684
1,0.450183
1,0.13653
1,0.467062
1,0.601588
1,0.41202
1,0.480399
1,0.689033
1,0.377967
1,0.314969
1,0.503454
1,0.303842
1,0.413205
1,0.505738
1,0.317039
1,0.734511
1,0.574681
1,0.357822
1,0.376779
1,0.51287
1,0.674966
1,0.673268
1,0.323122
1,0.634752
1,0.387548
1,0.411284
1,0.717222
1,0.659718
1,0.61672
1,0.739912
1,0.357786
1,0.277826
1,0.452681
1,0.516178
1,0.346454
1,0.499427
1,0.399512
1,0.623305
1,0.847067
1,0.531934
1,0.304734
1,0.655335
1,0.395928
1,0.520845
1,0.627616
1,0.315751
1,0.214417
1,0.72444
1,0.45675
1,0.673138
1,0.394693
1,0.420686
1,0.200096
1,0.769163
1,0.784572
1,0.501776
1,0.337273
1,0.548053
1,0.354308
1,0.497536
1,0.456833
1,0.644856
1,0.339441
1,0.478957
1,0.472027
1,0.724333
1,0.772313
1,0.51431
1,0.463052
1,0.324111
1,0.293516
1,0.661582
1,0.616777
1,0.376686
1,0.432903
1,0.105949
1,0.444244
1,0.419422
1,0.510811
1,0.575134
1,0.326182
1,0.309461
1,0.766655
1,0.426427
1,0.602772
1,0.645393
1,0.694343
1,0.373588
1,0.169209
1,0.632061
1,0.292509
1,0.426713
1,0.178717
1,0.746459
1,0.416409
1,0.568345
1,0.354362
1,0.353452
1,0.355807
1,0.577467
1,0.072523
1,0.677176
1,0.774926
1,0.287451
1,0.326227
1,0.573052
1,0.58814
1,0.315512
1,0.653309
1,0.712983
1,0.599719
1,0.210854
1,0.705289
1,0.53199
1,0.639739
1,0.538707
1,0.531499
1,0.507453
1,0.425722
1,0.527783
1,0.425618
1,0.724887
1,0.487632
1,0.377988
1,0.567261
1,0.648474
1,0.670705
1,0.343161
1,0.973811
1,0.416573
1,0.383097
1,0.370401
1,0.301197
1,0.483607
1,0.302124
1,0.254258
1,0.703133
1,0.566854
1,0.635329
1,0.150188
1,0.436271
1,0.632546
1,0.460501
1,0.648911
1,0.408524
1,0.529882
1,0.496382
1,0.538808
1,0.826219
1,0.73175
1,0.574359
1,0.751476
1,0.115654
1,0.507463
1,0.823389
1,0.785436
1,0.69929
1,0.330569
1,0.263035
1,0.717145
1,0.714543
1,0.395241
1,0.307429
1,0.632929
1,0.077612
1,0.531553
1,0.443311
1,0.447941
1,0.454395
1,0.348795
1,0.317666
1,0.07523
1,0.584508
1,0.476151
1,0.621114
1,0.564991
1,0.462811
1,0.63571
1,0.591137
1,0.675239
1,0.103105
1,0.420076
1,0.664768
1,0.343902
1,0.690357
1,0.659588
1,0.814148
1,0.485435
1,0.530763
1,0.630208
1,0.399375
1,0.551871
1,0.587542
1,0.506018
1,0.550119
1,0.496973
1,0.508548
1,0.364369
1,0.222137
1,0.511278
1,0.484275
1,0.458279
1,0.487342
1,0.629516
1,0.662689
1,0.411943
1,0.21971
1,0.679914
1,0.563685
1,0.284987
1,0.638249
1,0.601809
1,0.112602
1,0.725506
1,0.458043
1,0.625239
1,0.413637
1,0.458197
1,0.134224
1,0.592247
1,0.539763
1,0.654278
1,0.354507
1,0.577552
1,0.420738
1,0.723031
1,0.214438
1,0.534464
1,0.455366
1,0.500501
1,0.399658
1,0.445651
1,0.18997
1,0.435368
1,0.491923
1,0.778471
1,0.857232
1,0.2922
1,0.157807
1,0.442056
1,0.504314
1,0.227681
1,0.488494
1,0.813534
1,0.55223
1,0.548918
1,0.79022
1,0.420635
1,0.240005
1,0.638443
1,0.474797
1,0.269374
1,0.400834
1,0.410469
1,0.510747
1,0.274306
1,0.416362
1,0.32891
1,0.433131
1,0.201668
1,0.796016
1,0.201877
1,0.723538
1,0.562685
1,0.784228
1,0.68423
1,0.485741
1,0.685823
1,0.482339
1,0.396529
1,0.18121
1,0.530002
